Area,Instituicao,Modalidade,Inicio Doutorado,Inicio Mestrado,Docentes,Dissertacoes,Teses,Di/Te,TotalPeriodicos,Total Qualificados,A1,A2,B1,B2,B3,B4,B5,C,NC,Conferencias,Livros,Capitulos,Coletaneas,Prod.Artistica,Outros,Conceito
Odontologia,UFRN,Acad,,2003.0,15,38,0,,97,82,1,1,22,7,21,23,7,2,13,2,0,18,0,0,0,Tres
Odontologia,UFSC,Acad,2000.0,1971.0,40,46,34,1.352941176,143,136,23,21,10,10,13,44,15,2,5,17,11,12,4,0,0,Tres
Odontologia,UMESP,Acad,,1981.0,12,35,0,,74,73,2,6,4,1,17,40,3,1,0,5,0,2,0,0,0,Tres
Odontologia,UNIARARAS,Prof,,2002.0,11,47,0,,41,41,0,5,2,2,6,23,3,0,0,6,4,18,0,0,0,Tres
Odontologia,UNIB,Acad,,2005.0,11,24,0,,88,87,4,12,6,27,15,15,8,0,1,5,0,15,0,0,0,Tres
Odontologia,UNICEUMA,Acad,,2007.0,10,5,0,,30,29,6,4,4,0,7,6,2,1,0,0,0,2,0,0,0,Tres
Odontologia,UNICID,Prof,,1999.0,10,34,0,,68,67,0,3,5,6,9,42,2,1,0,0,0,22,0,0,0,Tres
Odontologia,UNIGRANRIO,Prof,,2000.0,16,47,0,,96,86,2,5,2,8,2,57,10,5,5,18,0,7,1,0,0,Tres
Odontologia,UNINCOR,Acad,,2003.0,11,26,0,,89,87,4,10,10,16,24,10,13,1,1,3,0,1,0,0,0,Tres
Odontologia,UNINGA,Prof,,2008.0,12,0,0,,56,53,9,3,7,0,4,12,18,1,2,7,0,4,0,0,0,Tres
Odontologia,UNIP,Acad,,1993.0,12,22,0,,74,71,1,6,8,8,8,29,11,1,2,8,1,10,0,0,0,Tres
Odontologia,UNISA,Prof,,2000.0,10,36,0,,63,61,2,4,5,5,3,29,13,2,0,3,2,12,0,0,1,Tres
Odontologia,UNIUBE,Acad,,2007.0,12,7,0,,66,62,13,22,8,7,6,5,1,0,4,0,0,3,0,0,0,Tres
Odontologia,UP,Prof,,2008.0,12,8,0,,92,77,6,5,7,4,11,10,34,0,15,5,0,14,0,0,1,Tres
Odontologia,USC,Acad,2007.0,2003.0,12,20,3,6.666666667,112,107,11,22,16,6,21,24,7,1,4,10,3,34,2,6,1,Tres
Odontologia,USC,Prof,,1998.0,13,75,0,,110,105,7,15,16,7,15,29,16,4,1,16,4,39,2,0,2,Tres
Odontologia,USP/FOB,Acad,1989.0,1987.0,5,0,7,2.285714286,59,59,11,14,14,0,3,5,12,0,0,8,3,7,0,0,0,Tres
Odontologia,USP/FOB,Acad,1986.0,1975.0,6,0,8,1.125,55,55,9,9,9,7,6,12,3,0,0,0,0,1,0,0,0,Tres
Odontologia,UVA,Prof,,2003.0,11,34,0,,128,125,24,19,16,7,19,22,18,0,3,15,0,7,0,0,0,Tres
Sociologia,UFRJ,Acad,1993.0,1980.0,29,66,38,1.736842105,154,127,23,11,22,24,13,16,18,14,13,111,36,202,31,13,7,Sete
Sociologia,USP,Acad,1971.0,1971.0,27,56,38,1.473684211,159,129,41,14,18,19,16,9,12,9,21,75,33,165,21,9,2,Sete
Sociologia,UNICAMP,Acad,2003.0,1974.0,16,38,22,1.727272727,168,136,8,11,21,20,19,30,27,10,22,153,19,135,2,4,17,Seis
Sociologia,UFC,Acad,1994.0,1976.0,19,60,36,1.666666667,85,78,4,5,6,25,13,12,13,5,2,72,21,106,4,1,17,Cinco
Sociologia,UFPE,Acad,1995.0,1967.0,18,38,30,1.266666667,104,85,6,5,6,25,11,17,15,9,10,134,23,165,17,0,5,Cinco
Sociologia,UFPR,Acad,2004.0,1997.0,21,50,16,3.125,97,67,10,5,11,15,8,9,9,12,18,206,13,86,5,11,10,Cinco
Sociologia,UFRRJ,Acad,1995.0,1976.0,18,45,49,0.918367347,111,75,3,5,8,21,10,9,19,20,16,244,15,136,10,0,8,Cinco
Sociologia,UFSC,Acad,1999.0,1985.0,21,57,28,2.035714286,132,99,6,6,14,26,15,3,29,15,18,176,3,95,1,2,7,Cinco
Sociologia,UFSCAR,Acad,2008.0,2008.0,16,18,6,3.0,70,55,9,5,4,13,4,11,9,6,9,97,12,61,3,0,3,Cinco
Sociologia,UNB,Acad,1984.0,1970.0,22,52,48,1.083333333,166,127,9,27,14,16,20,28,13,23,16,129,7,132,2,8,13,Cinco
Sociologia,UNICAMP,Acad,1985.0,,35,0,47,,359,276,26,46,35,42,35,39,53,40,43,320,18,314,8,16,44,Cinco
Sociologia,PUC/RS,Acad,,2005.0,11,34,0,,42,34,2,1,6,12,5,5,3,2,6,41,0,54,7,0,1,Quatro
Sociologia,UECE,Prof,,2006.0,17,89,0,,101,78,0,2,4,2,26,38,6,7,16,106,4,41,1,2,6,Quatro
Sociologia,UENF,Acad,2007.0,2007.0,11,8,0,,26,23,3,2,0,7,4,6,1,0,3,7,1,18,3,1,4,Quatro
Sociologia,UFCG,Acad,2007.0,2007.0,14,13,1,13.0,41,23,0,3,3,10,2,0,5,3,15,118,3,57,4,13,3,Quatro
Sociologia,UFG,Acad,,1999.0,13,38,0,,29,26,1,1,5,10,6,2,1,0,3,48,1,20,2,3,2,Quatro
Sociologia,UFJF,Acad,2009.0,2005.0,13,43,0,,71,46,6,1,1,7,3,14,14,12,13,89,5,68,5,0,8,Quatro
Sociologia,UFMA,Acad,,2003.0,15,40,0,,54,37,0,4,2,5,20,3,3,6,11,131,19,51,10,1,7,Quatro
Sociologia,UFMG,Acad,2007.0,1981.0,14,44,4,11.0,52,37,5,2,5,7,0,8,10,3,12,49,2,56,11,0,0,Quatro
Sociologia,UFPA,Acad,2002.0,2003.0,25,54,18,3.0,72,52,2,4,5,17,11,8,5,7,13,81,3,109,2,0,16,Quatro
Sociologia,UFRN,Acad,2001.0,1979.0,32,75,34,2.205882353,131,91,1,0,5,17,6,14,48,24,16,245,8,111,6,7,14,Quatro
Sociologia,UNESP/ARAR,Acad,1993.0,1981.0,20,42,37,1.135135135,145,102,1,4,6,42,19,8,22,21,22,174,8,91,5,2,10,Quatro
Sociologia,UNESP/MAR,Acad,2006.0,1999.0,23,61,0,,189,128,2,6,6,9,10,24,71,34,27,215,19,115,17,3,3,Quatro
Sociologia,UNISINOS,Acad,2006.0,1999.0,13,25,0,,103,67,7,8,6,23,8,5,10,22,14,135,13,62,0,0,5,Quatro
Sociologia,UFAL,Acad,,2003.0,14,17,0,,14,7,0,0,2,0,0,5,0,1,6,24,3,25,0,2,7,Tres
Sociologia,UFAM,Acad,,2007.0,12,8,0,,24,17,2,1,4,3,3,4,0,3,4,54,23,86,6,1,20,Tres
Sociologia,UFES,Acad,,2009.0,12,0,0,,13,4,1,0,0,2,0,1,0,0,9,11,0,9,0,2,3,Tres
Sociologia,UFMG,Acad,1994.0,,15,0,20,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tres
Sociologia,UFPB/J.P.,Acad,1999.0,1979.0,23,62,35,1.771428571,63,45,1,1,5,12,3,13,10,10,8,150,4,72,4,0,10,Tres
Sociologia,UFPEL,Acad,,2006.0,19,33,0,,73,50,3,1,4,6,10,4,22,7,16,250,6,44,3,6,3,Tres
Sociologia,UFSM,Acad,,2008.0,7,1,0,,42,16,1,0,1,1,2,3,8,3,23,54,1,12,0,0,0,Tres
