"Area","Instituicao","Modalidade","Inicio_Doutorado","Inicio_Mestrado","Docentes","Dissertacoes","Teses","Di_Te","TotalPeriodicos","Total_Qualificados","A1","A2","B1","B2","B3","B4","B5","C","NC","Conferencias","Livros","Capitulos","Coletaneas","Prod_Artistica","Outros","Conceito"
"CienAgrarias_I","UNICENTRO","Acad",NA,2007.0,8,8,0,NA,91,75,1,2,1,16,4,31,20,2,14,32,5,12,2,0,1,"Tres"
"CienAgrarias_I","UNIDERP","Prof",NA,2002.0,14,42,0,NA,54,43,0,1,16,15,1,0,10,5,6,108,1,18,0,0,1,"Tres"
"CienAgrarias_I","UNIFENAS","Prof",NA,2006.0,10,14,0,NA,38,34,0,1,11,8,2,2,10,1,3,53,0,7,0,0,0,"Tres"
"CienAgrarias_I","UNIPAR","Acad",NA,2006.0,10,8,0,NA,72,69,2,7,26,13,3,9,9,0,3,12,4,2,0,0,0,"Tres"
"CienAgrarias_I","USP/ESALQ","Acad",NA,1989.0,5,20,0,NA,22,21,1,2,9,5,0,0,4,0,1,44,3,10,0,0,1,"Tres"
"Ciencia_Alimentos","UNICAMP","Acad",1981.0,1969.0,14,52,40,1.3,167,138,5,58,38,31,0,1,5,11,18,202,1,19,0,0,0,"Sete"
"Ciencia_Alimentos","UNICAMP","Acad",1987.0,1987.0,9,35,28,1.25,99,80,7,15,15,24,16,1,2,15,4,20,4,14,0,0,1,"Seis"
"Ciencia_Alimentos","UFMG","Acad",2002.0,1974.0,15,42,11,3.818181818,105,83,15,16,14,22,4,4,8,7,15,49,0,18,0,0,0,"Cinco"
"Ciencia_Alimentos","UFRJ","Acad",1999.0,2000.0,15,33,14,2.357142857,110,87,18,18,26,15,1,4,5,7,16,71,0,13,1,0,0,"Cinco"
"Ciencia_Alimentos","UFSC","Acad",2004.0,1999.0,12,38,8,4.75,99,87,9,28,28,16,5,1,0,7,5,62,0,5,0,0,0,"Cinco"
"Ciencia_Alimentos","UNESP/SJRP","Acad",2005.0,1998.0,17,39,10,3.9,124,114,3,11,29,38,13,2,18,3,7,85,3,7,0,0,1,"Cinco"
"Ciencia_Alimentos","UNICAMP","Acad",1978.0,1969.0,14,49,32,1.53125,155,130,2,22,27,40,22,6,11,16,9,92,0,7,1,0,0,"Cinco"
"Ciencia_Alimentos","UFPEL","Acad",2000.0,1985.0,10,41,22,1.863636364,70,56,4,1,3,24,15,4,5,8,6,125,17,6,0,0,0,"Quatro"
"Ciencia_Alimentos","UFPR","Acad",2000.0,1983.0,14,29,12,2.416666667,97,84,2,5,10,21,24,7,15,8,5,55,0,1,0,0,1,"Quatro"
"Ciencia_Alimentos","UFRGS","Acad",NA,2005.0,10,24,0,NA,112,97,10,6,32,34,6,5,4,6,9,45,0,4,0,0,0,"Quatro"
"Ciencia_Alimentos","UFSM","Acad",2009.0,1985.0,11,45,0,NA,90,83,7,4,3,51,8,1,9,4,3,11,0,1,0,0,0,"Quatro"
"Ciencia_Alimentos","UNESP/ARAR","Acad",2005.0,1989.0,19,59,19,3.105263158,156,105,9,18,18,17,32,4,7,32,19,8,4,13,0,0,0,"Quatro"
"Ciencia_Alimentos","USP","Acad",2009.0,2009.0,18,0,0,NA,46,31,1,6,5,13,2,1,3,0,15,22,0,7,0,0,0,"Quatro"
"Ciencia_Alimentos","UESB","Acad",NA,2006.0,16,28,0,NA,73,54,2,9,7,12,7,9,8,14,5,104,0,12,0,0,1,"Tres"
"Ciencia_Alimentos","UFAM","Acad",NA,1984.0,7,13,0,NA,23,18,2,0,1,6,8,1,0,4,1,8,0,8,1,0,0,"Tres"
"Ciencia_Alimentos","UFBA","Acad",NA,2006.0,10,18,0,NA,21,18,0,1,3,7,0,1,6,2,1,50,0,4,0,0,0,"Tres"
"Ciencia_Alimentos","UFJF","Prof",NA,2009.0,16,0,0,NA,17,13,0,0,1,2,6,1,3,0,4,28,0,15,0,0,1,"Tres"
"Ciencia_Alimentos","UFPB/J.P.","Acad",NA,2009.0,14,0,0,NA,31,13,1,0,2,9,1,0,0,1,17,14,0,2,0,0,3,"Tres"
"Ciencia_Alimentos","UFRPE","Acad",NA,2007.0,8,4,0,NA,42,32,1,2,1,11,7,3,7,7,3,7,1,5,0,0,0,"Tres"
"Ciencia_Alimentos","UNOPAR","Acad",NA,2007.0,10,7,0,NA,41,36,3,0,7,4,21,0,1,3,2,4,1,2,0,0,0,"Tres"
"CienPolitica_RelacoesInt","USP","Acad",1974.0,1974.0,24,50,51,0.980392157,99,85,25,16,16,7,5,8,8,4,10,15,14,110,0,0,7,"Sete"
"CienPolitica_RelacoesInt","UFRGS","Acad",1996.0,1973.0,12,25,14,1.785714286,73,40,1,11,4,8,0,8,8,12,21,189,20,59,4,1,1,"Seis"
"CienPolitica_RelacoesInt","UNB","Acad",2008.0,1984.0,17,37,0,NA,83,42,10,5,6,8,3,6,4,4,37,72,16,49,1,0,0,"Cinco"
"CienPolitica_RelacoesInt","UNESP/MAR","Acad",NA,2003.0,16,46,0,NA,90,61,8,8,12,12,10,8,3,14,15,156,12,99,14,0,5,"Cinco"
"CienPolitica_RelacoesInt","UNICAMP","Acad",2006.0,1974.0,15,26,6,4.333333333,159,112,4,14,12,32,15,31,4,21,26,158,16,126,0,0,10,"Cinco"
"CienPolitica_RelacoesInt","UEPB","Acad",NA,2008.0,8,0,0,NA,7,2,1,0,0,0,0,0,1,0,5,4,0,11,0,0,1,"Tres"
"CienPolitica_RelacoesInt","UERJ","Acad",NA,2009.0,9,0,0,NA,6,1,0,1,0,0,0,0,0,0,5,15,0,8,0,0,3,"Tres"
"CienPolitica_RelacoesInt","UFF","Acad",NA,2008.0,10,0,0,NA,9,8,0,0,1,3,3,0,1,1,0,6,1,6,0,0,0,"Tres"
"CienPolitica_RelacoesInt","UFPR","Acad",NA,2009.0,9,0,0,NA,18,12,3,3,3,1,1,1,0,1,5,80,3,17,0,0,2,"Tres"
"CienPolitica_RelacoesInt","UFRGS","Acad",NA,2002.0,10,19,0,NA,16,10,0,1,2,4,1,2,0,2,4,11,2,25,0,0,0,"Tres"
"CienPolitica_RelacoesInt","UNIEURO","Acad",NA,2006.0,17,43,0,NA,48,37,0,4,3,3,5,18,4,6,5,19,0,17,0,0,3,"Tres"
"Computacao","UFRJ","Acad",1971.0,1971.0,34,116,74,1.567567568,160,129,18,13,46,38,5,6,3,14,17,354,0,44,0,0,1,"Sete"
"Computacao","UFRGS","Acad",1988.0,1973.0,44,144,44,3.272727273,125,104,12,18,25,31,12,3,3,11,10,537,2,101,0,0,0,"Seis"
"Computacao","UNICAMP","Acad",1993.0,1977.0,36,87,36,2.416666667,125,101,14,15,25,31,5,3,8,14,10,385,0,26,1,0,0,"Seis"
"Computacao","UFBA","Acad",2007.0,NA,11,0,0,NA,17,13,0,0,3,5,0,1,4,2,2,144,0,10,0,0,0,"Quatro"
"Computacao","UFC","Acad",2005.0,1995.0,16,35,1,35.0,35,30,0,0,16,11,0,1,2,2,3,82,0,9,3,0,0,"Quatro"
"Computacao","UFCG","Acad",2005.0,1973.0,16,63,2,31.5,39,30,3,0,10,10,3,1,3,8,1,211,2,47,0,0,1,"Quatro"
"Computacao","UFMS","Acad",NA,1999.0,17,19,0,NA,31,20,2,5,4,8,0,0,1,7,4,42,0,4,1,0,1,"Quatro"
"Computacao","UFPE","Prof",NA,2006.0,39,42,0,NA,31,23,0,1,2,9,2,1,8,3,5,193,0,4,0,0,0,"Quatro"
"Computacao","UFPR","Acad",2009.0,1996.0,23,76,0,NA,36,24,3,5,4,6,2,0,4,9,3,184,1,15,0,1,2,"Quatro"
"Computacao","UFRN","Acad",2008.0,1999.0,22,44,0,NA,57,51,4,6,8,24,7,1,1,3,3,189,1,21,4,0,2,"Quatro"
"Computacao","UFSC","Acad",NA,1992.0,32,77,0,NA,81,52,3,8,11,6,2,17,5,17,12,309,5,29,0,0,0,"Quatro"
"Computacao","UFSCAR","Acad",2009.0,1988.0,23,89,0,NA,38,31,2,1,8,11,1,3,5,5,2,286,1,14,1,0,1,"Quatro"
"Computacao","UNB","Acad",NA,1989.0,13,23,0,NA,22,12,0,3,4,4,0,1,0,5,5,76,0,14,0,0,1,"Quatro"
"Computacao","UNIFOR","Acad",NA,1999.0,15,46,0,NA,40,23,0,3,6,10,3,1,0,7,10,142,1,28,5,3,0,"Quatro"
"Computacao","UNISINOS","Acad",NA,2000.0,14,55,0,NA,51,31,2,5,4,14,1,3,2,12,8,163,0,20,0,0,1,"Quatro"
"Computacao","UCPEL","Acad",NA,2006.0,13,19,0,NA,27,16,3,1,1,2,9,0,0,7,4,170,1,28,0,0,1,"Tres"
"Computacao","UECE","Acad",NA,2007.0,10,8,0,NA,8,3,0,1,0,1,1,0,0,3,2,62,3,1,0,0,1,"Tres"
"Computacao","UECE","Prof",NA,2006.0,16,17,0,NA,9,3,0,0,0,2,1,0,0,5,1,128,3,11,0,0,3,"Tres"
"Computacao","UEM","Acad",NA,2002.0,13,33,0,NA,14,4,0,0,1,3,0,0,0,9,1,81,1,2,0,0,1,"Tres"
"Computacao","UERN","Acad",NA,2008.0,12,3,0,NA,12,10,1,2,0,2,5,0,0,0,2,89,0,7,0,3,0,"Tres"
"Computacao","UFG","Acad",NA,2004.0,18,27,0,NA,24,12,1,3,5,2,1,0,0,8,4,58,0,6,0,0,0,"Tres"
"Computacao","UFPB/J.P.","Acad",NA,2006.0,13,36,0,NA,24,9,1,1,0,5,1,1,0,4,11,160,1,15,0,0,2,"Tres"
"Computacao","UFSM","Acad",NA,2007.0,16,10,0,NA,33,10,2,0,1,0,6,0,1,19,4,152,0,9,0,0,3,"Tres"
"Computacao","UFV","Acad",NA,2004.0,11,30,0,NA,12,3,0,1,1,1,0,0,0,6,3,98,1,6,0,0,0,"Tres"
"Computacao","UNIFACS","Prof",NA,1999.0,9,22,0,NA,11,7,1,0,1,3,0,0,2,3,1,83,0,4,0,0,0,"Tres"
"Computacao","UNIFACS","Acad",NA,2006.0,9,11,0,NA,11,8,1,0,1,3,0,0,3,2,1,82,0,4,0,0,0,"Tres"
"Computacao","UNIFEI","Acad",NA,2008.0,7,0,0,NA,10,9,0,1,3,3,1,0,1,0,1,14,0,2,0,0,0,"Tres"
"Computacao","UNIRIO","Acad",NA,2007.0,16,24,0,NA,24,13,2,0,3,6,0,0,2,6,5,126,0,12,0,0,0,"Tres"
"Computacao","UNIVALI","Acad",NA,2007.0,11,12,0,NA,29,14,0,4,4,1,3,2,0,12,3,87,1,13,0,0,2,"Tres"
"Ecologia","UFRJ","Acad",1995.0,1990.0,34,43,30,1.433333333,383,369,14,54,54,109,31,83,24,0,14,85,0,79,0,0,5,"Seis"
"Ecologia","UFMG","Acad",1997.0,1989.0,22,67,31,2.161290323,386,367,34,37,44,111,20,72,49,0,19,127,2,91,0,0,2,"Cinco"
"Ecologia","UFMS","Acad",2004.0,1996.0,15,40,7,5.714285714,225,211,3,27,21,75,26,40,19,0,14,42,6,38,0,0,0,"Cinco"
"Ecologia","UFPR","Acad",2007.0,2004.0,18,39,0,NA,234,213,16,46,30,80,7,27,7,0,21,38,1,46,0,0,1,"Cinco"
"Ecologia","UFSCAR","Acad",1976.0,1976.0,32,51,67,0.76119403,350,339,8,40,29,131,24,69,38,0,11,124,8,35,0,0,0,"Cinco"
"Ecologia","UFU","Acad",2005.0,1999.0,21,49,7,7.0,234,220,18,16,26,73,14,48,25,0,14,101,1,49,2,0,0,"Cinco"
"Ecologia","UNB","Acad",1993.0,1976.0,23,42,29,1.448275862,244,233,27,30,38,71,22,26,19,0,11,44,3,83,1,1,0,"Cinco"
"Ecologia","UFC","Acad",2008.0,2008.0,17,0,0,NA,130,116,2,5,10,18,16,23,42,0,14,0,4,9,0,0,0,"Quatro"
"Ecologia","UFJF","Acad",NA,2005.0,16,32,0,NA,161,144,19,25,25,37,11,19,8,0,17,78,7,28,0,0,2,"Quatro"
"Ecologia","UFMT","Acad",NA,1993.0,20,58,0,NA,174,158,4,15,16,63,27,21,12,0,16,52,3,58,2,0,0,"Quatro"
"Ecologia","UFRN","Acad",2009.0,1995.0,20,30,0,NA,100,88,6,15,13,26,4,18,6,0,12,13,2,13,1,0,0,"Quatro"
"Ecologia","UFSC","Acad",NA,2008.0,16,1,0,NA,88,80,3,12,15,21,2,20,7,0,8,30,2,39,0,0,4,"Quatro"
"Ecologia","UNIFAP","Acad",2006.0,2006.0,25,20,0,NA,101,90,6,9,12,22,13,10,18,0,11,46,2,31,0,0,2,"Quatro"
"Ecologia","URI","Acad",NA,2007.0,11,10,0,NA,79,76,0,9,14,18,1,23,11,0,3,79,0,20,0,1,1,"Quatro"
"Ecologia","UVV","Acad",NA,2007.0,15,13,0,NA,90,77,4,6,7,22,8,9,21,0,13,5,1,13,0,0,1,"Quatro"
"Ecologia","UFAC","Acad",NA,1996.0,15,22,0,NA,69,63,8,7,1,7,9,18,13,0,6,51,2,13,0,0,3,"Tres"
"Ecologia","UFPA","Acad",2007.0,2007.0,14,9,0,NA,73,59,2,5,6,14,1,13,18,0,14,51,2,61,1,0,3,"Tres"
"Ecologia","UFSCAR","Acad",NA,2009.0,14,0,0,NA,9,7,2,1,0,1,0,0,3,0,2,14,0,4,0,0,1,"Tres"
"Ecologia","UFT","Acad",NA,2008.0,15,0,0,NA,93,83,5,14,15,26,7,4,12,0,10,8,0,28,0,0,4,"Tres"
"Educacao_Fisica","UNESP/RC","Acad",2001.0,1991.0,21,84,24,3.5,312,300,20,31,106,70,16,24,33,0,12,90,1,61,1,3,3,"Seis"
"Educacao_Fisica","USP","Acad",1989.0,1977.0,38,67,25,2.68,384,355,44,59,64,95,26,44,23,5,24,84,14,104,2,0,0,"Seis"
"Educacao_Fisica","UFSC","Acad",2006.0,1996.0,18,86,1,86.0,317,297,3,4,86,99,26,60,19,1,19,56,7,92,8,0,3,"Cinco"
"Educacao_Fisica","USP","Acad",2005.0,2005.0,18,59,17,3.470588235,262,250,14,17,139,47,16,1,16,1,11,46,4,54,1,6,0,"Cinco"
"Educacao_Fisica","UFMG","Acad",2008.0,1989.0,13,56,0,NA,85,75,5,11,19,12,4,17,7,1,9,27,3,38,1,1,4,"Quatro"
"Educacao_Fisica","UFSM","Acad",NA,1992.0,13,62,0,NA,104,93,1,5,71,2,7,3,4,10,1,12,0,15,4,1,0,"Quatro"
"Educacao_Fisica","UNICAMP","Acad",1993.0,1988.0,29,82,42,1.952380952,335,320,10,13,55,64,26,127,25,1,14,72,35,150,18,2,18,"Quatro"
"Educacao_Fisica","UNICSUL","Acad",NA,2007.0,13,16,0,NA,170,149,57,40,40,8,0,1,3,4,17,12,0,8,0,0,1,"Quatro"
"Educacao_Fisica","UNIMEP","Acad",NA,2000.0,12,70,0,NA,89,85,2,3,16,23,15,17,9,0,4,107,10,71,1,0,5,"Quatro"
"Educacao_Fisica","UNINOVE","Acad",NA,2007.0,17,28,0,NA,221,208,16,19,39,57,52,10,15,2,11,21,0,7,0,0,0,"Quatro"
"Educacao_Fisica","USJT","Acad",NA,2004.0,12,59,0,NA,127,123,5,12,31,24,16,18,17,0,4,89,1,36,6,14,1,"Quatro"
"Educacao_Fisica","USP","Acad",1998.0,1998.0,19,21,13,1.615384615,111,101,8,21,39,12,14,0,7,0,10,0,7,24,0,0,0,"Quatro"
"Educacao_Fisica","UTP","Acad",2007.0,1999.0,12,36,0,NA,97,85,2,2,49,21,2,1,8,1,11,33,3,16,1,0,8,"Quatro"
"Educacao_Fisica","UFPE","Acad",NA,2009.0,11,0,0,NA,22,10,1,1,4,1,3,0,0,0,12,1,0,2,0,0,0,"Tres"
"Educacao_Fisica","UFPEL","Acad",NA,2007.0,16,15,0,NA,148,143,20,12,46,26,3,33,3,1,4,80,4,27,0,0,3,"Tres"
"Educacao_Fisica","UFRN","Acad",NA,2007.0,12,17,0,NA,49,46,5,1,21,17,0,1,1,0,3,3,0,7,0,0,0,"Tres"
"Educacao_Fisica","UFV","Acad",NA,2007.0,16,16,0,NA,168,160,1,6,26,24,25,46,32,3,5,48,7,32,6,0,1,"Tres"
"Educacao_Fisica","UNB","Acad",NA,2006.0,14,22,0,NA,64,63,2,11,19,6,6,14,5,0,1,31,0,32,0,0,0,"Tres"
"Educacao_Fisica","UNICID","Acad",NA,2006.0,12,17,0,NA,69,58,10,8,17,15,4,2,2,2,9,16,0,27,0,1,1,"Tres"
"Educacao_Fisica","UNIVERSO","Acad",NA,2006.0,10,17,0,NA,84,77,1,8,23,14,5,24,2,6,1,24,5,29,0,57,2,"Tres"
"Educacao_Fisica","UVA","Prof",NA,2004.0,11,33,0,NA,69,62,0,9,51,0,1,0,1,0,7,14,1,7,0,1,4,"Tres"
"Engenharias_I","USP/SC","Acad",1970.0,1970.0,22,56,30,1.866666667,279,269,16,29,8,20,13,12,171,0,10,307,6,19,0,0,0,"Sete"
"Engenharias_I","USP/SC","Acad",1976.0,1970.0,24,76,41,1.853658537,146,140,35,27,8,30,14,5,21,1,5,279,1,44,0,0,1,"Sete"
"Engenharias_I","UFMG","Acad",2000.0,1972.0,20,98,20,4.9,86,79,11,17,4,26,7,7,7,1,6,401,8,27,2,0,0,"Seis"
"Engenharias_I","USP/SC","Acad",1984.0,1977.0,11,28,11,2.545454545,46,45,6,18,3,1,10,7,0,0,1,141,0,2,0,0,1,"Seis"
"Engenharias_I","UFRGS","Acad",1989.0,1969.0,24,29,24,1.208333333,96,89,10,2,3,22,34,6,12,0,7,212,8,15,0,0,0,"Cinco"
"Engenharias_I","UFRJ","Acad",1991.0,1979.0,12,74,40,1.85,21,20,6,5,2,0,5,2,0,0,1,139,1,6,0,0,0,"Cinco"
"Engenharias_I","UNB","Acad",1999.0,1992.0,12,40,15,2.666666667,31,28,6,1,2,2,5,7,5,1,2,110,0,8,0,0,0,"Cinco"
"Engenharias_I","USP","Acad",1970.0,1970.0,52,120,72,1.666666667,227,215,23,24,11,30,18,66,43,7,5,631,1,84,1,2,6,"Cinco"
"Engenharias_I","USP/SC","Acad",1989.0,1989.0,21,34,44,0.772727273,129,114,10,8,4,7,35,16,34,1,14,136,5,37,2,0,0,"Cinco"
"Engenharias_I","UERJ","Prof",NA,1999.0,14,62,0,NA,46,38,5,13,3,3,1,3,10,1,7,146,0,14,1,0,0,"Quatro"
"Engenharias_I","UERJ","Acad",NA,2003.0,11,28,0,NA,52,51,13,10,2,6,8,5,7,1,0,157,0,7,0,0,0,"Quatro"
"Engenharias_I","UFC","Acad",NA,2000.0,14,30,0,NA,24,21,1,8,3,3,2,1,3,0,3,199,2,11,0,0,0,"Quatro"
"Engenharias_I","UFMG","Acad",2000.0,1988.0,15,29,18,1.611111111,36,28,4,2,1,6,0,9,6,0,8,161,0,4,0,0,0,"Quatro"
"Engenharias_I","UFMS","Acad",NA,1999.0,16,56,0,NA,36,32,2,6,7,1,7,5,4,0,4,70,0,14,1,0,0,"Quatro"
"Engenharias_I","UFOP","Acad",NA,2001.0,18,62,0,NA,75,70,12,28,5,8,5,8,4,1,4,49,0,4,0,0,0,"Quatro"
"Engenharias_I","UFPB/J.P.","Acad",NA,2002.0,22,52,0,NA,76,70,2,4,2,12,8,7,35,2,4,260,0,34,0,0,3,"Quatro"
"Engenharias_I","UFPE","Acad",2000.0,1992.0,31,65,35,1.857142857,60,56,5,10,5,11,6,9,10,0,4,420,5,37,2,0,2,"Quatro"
"Engenharias_I","UFSC","Acad",2001.0,1994.0,18,66,27,2.444444444,39,36,2,3,2,6,2,3,18,0,3,226,1,26,0,0,2,"Quatro"
"Engenharias_I","UFSM","Acad",NA,1994.0,16,67,0,NA,38,38,0,2,2,10,9,3,12,0,0,165,0,14,0,1,0,"Quatro"
"Engenharias_I","UFV","Acad",2003.0,1991.0,18,35,17,2.058823529,54,50,5,4,4,5,12,11,9,1,3,195,8,10,0,0,0,"Quatro"
"Engenharias_I","UNB","Acad",2001.0,1995.0,7,27,3,9.0,17,17,6,2,0,3,3,2,1,0,0,91,0,13,0,0,0,"Quatro"
"Engenharias_I","UNESP/IS","Acad",NA,1999.0,10,45,0,NA,43,42,3,1,0,8,11,16,3,0,1,128,0,5,0,0,0,"Quatro"
"Engenharias_I","UNICAMP","Acad",1995.0,1986.0,55,135,61,2.213114754,125,111,9,9,5,6,16,39,27,3,11,600,7,18,0,3,0,"Quatro"
"Engenharias_I","UNISC","Acad",NA,2005.0,9,43,0,NA,27,21,1,4,1,1,0,1,13,0,6,111,0,2,0,1,0,"Quatro"
"Engenharias_I","FURB","Acad",NA,1998.0,12,45,0,NA,58,50,1,0,4,3,6,9,27,0,8,56,3,11,0,1,0,"Tres"
"Engenharias_I","IFCE","Acad",NA,2008.0,10,3,0,NA,30,17,2,1,1,9,0,0,4,0,13,107,0,3,0,0,0,"Tres"
"Engenharias_I","IME","Acad",NA,1994.0,13,27,0,NA,20,17,4,2,1,0,4,4,2,1,2,144,1,5,0,0,0,"Tres"
"Engenharias_I","UEFS","Acad",NA,2006.0,15,17,0,NA,44,40,9,2,2,3,10,4,10,0,4,115,0,9,0,0,0,"Tres"
"Engenharias_I","UEL","Acad",NA,2003.0,10,22,0,NA,6,5,0,1,0,1,2,0,1,0,1,86,0,6,0,0,0,"Tres"
"Engenharias_I","UEM","Acad",NA,2006.0,13,24,0,NA,53,52,8,11,4,2,10,6,11,0,1,187,4,11,0,0,0,"Tres"
"Engenharias_I","UFAL","Acad",NA,2001.0,9,13,0,NA,7,5,0,3,0,1,0,0,1,0,2,91,0,4,0,0,3,"Tres"
"Engenharias_I","UFAL","Acad",NA,2005.0,11,16,0,NA,7,6,4,0,0,2,0,0,0,0,1,147,0,1,0,0,0,"Tres"
"Engenharias_I","UFAM","Acad",NA,2006.0,7,12,0,NA,5,4,0,0,1,0,1,1,1,0,1,50,0,0,0,0,0,"Tres"
"Engenharias_I","UFC","Acad",NA,2008.0,10,0,0,NA,10,9,1,0,0,3,2,2,1,0,1,93,0,10,2,0,1,"Tres"
"Engenharias_I","UFCG","Acad",NA,1971.0,17,65,0,NA,26,21,1,1,1,3,5,3,7,3,2,303,1,12,0,0,2,"Tres"
"Engenharias_I","UFES","Acad",NA,1997.0,14,41,0,NA,7,6,1,1,1,2,0,1,0,0,1,199,0,10,0,0,0,"Tres"
"Engenharias_I","UFG","Acad",NA,1997.0,8,36,0,NA,13,11,3,0,0,2,4,0,2,2,0,35,2,5,0,0,0,"Tres"
"Engenharias_I","UFG","Acad",NA,2003.0,16,50,0,NA,18,16,1,2,1,1,0,2,9,1,1,110,4,5,0,0,3,"Tres"
"Engenharias_I","UFG","Acad",NA,2007.0,15,12,0,NA,14,14,4,1,1,3,3,0,2,0,0,179,0,7,0,0,0,"Tres"
"Engenharias_I","UFMG","Acad",NA,2009.0,11,0,0,NA,7,2,1,0,0,0,0,0,1,0,5,31,0,3,0,0,0,"Tres"
"Engenharias_I","UFMT","Acad",NA,2009.0,15,0,0,NA,4,2,0,0,0,1,1,0,0,0,2,7,0,1,0,0,0,"Tres"
"Engenharias_I","UFOP","Prof",NA,2008.0,7,0,0,NA,6,6,0,1,0,0,0,5,0,0,0,38,0,3,0,0,1,"Tres"
"Engenharias_I","UFPA","Acad",NA,1999.0,18,49,0,NA,25,24,0,0,1,1,4,4,14,0,1,196,0,23,0,0,0,"Tres"
"Engenharias_I","UFPR","Acad",NA,2000.0,22,45,0,NA,55,48,2,8,2,2,2,14,18,0,7,238,0,29,0,4,2,"Tres"
"Engenharias_I","UFRJ","Prof",NA,2008.0,24,0,0,NA,74,58,8,10,11,2,5,6,16,1,15,103,22,15,0,0,5,"Tres"
"Engenharias_I","UFRJ","Prof",NA,2009.0,12,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tres"
"Engenharias_I","UFRN","Acad",NA,2009.0,10,0,0,NA,2,2,1,0,0,0,0,0,1,0,0,4,1,0,0,0,0,"Tres"
"Engenharias_I","UFRN","Acad",NA,1999.0,14,33,0,NA,10,8,0,0,0,1,3,2,2,2,0,132,0,14,0,0,1,"Tres"
"Engenharias_I","UFSCAR","Acad",2007.0,1994.0,15,70,0,NA,43,35,1,1,0,5,5,12,11,2,6,202,3,16,1,7,0,"Tres"
"Engenharias_I","UFU","Acad",NA,2002.0,14,41,0,NA,17,16,0,2,4,0,0,1,9,0,1,137,1,3,0,0,0,"Tres"
"Engenharias_I","UNAERP","Prof",NA,2000.0,8,29,0,NA,11,10,2,1,1,3,1,2,0,0,1,42,0,2,0,0,0,"Tres"
"Engenharias_I","UNICAP","Acad",NA,2003.0,10,24,0,NA,24,23,1,1,2,1,1,5,12,0,1,132,0,14,1,0,0,"Tres"
"Engenharias_I","UNISINOS","Acad",NA,2007.0,9,10,0,NA,15,14,1,1,0,1,1,5,5,0,1,72,0,8,0,0,2,"Tres"
"Engenharias_I","UPF","Acad",NA,2003.0,15,42,0,NA,57,54,2,0,3,3,2,10,34,0,3,230,2,9,1,1,4,"Tres"
"Engenharias_I","UTFPR","Acad",NA,2009.0,10,0,0,NA,15,7,1,1,0,0,0,4,1,1,7,44,0,9,1,0,0,"Tres"
"Engenharias_II","UFRGS","Acad",1987.0,1974.0,28,145,55,2.636363636,296,276,73,15,61,43,38,19,27,0,20,516,0,17,0,0,1,"Sete"
"Engenharias_II","UFRJ","Acad",1970.0,1963.0,18,50,50,1.0,157,154,77,14,33,12,9,3,6,0,3,223,2,11,1,0,2,"Sete"
"Engenharias_II","UFSCAR","Acad",1990.0,1982.0,22,49,45,1.088888889,153,145,79,19,14,13,14,2,4,0,8,308,4,36,0,0,2,"Sete"
"Engenharias_II","UNICAMP","Acad",1989.0,1980.0,46,159,99,1.606060606,362,346,158,36,73,32,29,10,8,0,16,484,3,46,1,0,1,"Sete"
"Engenharias_II","UFRJ","Acad",1977.0,1977.0,14,59,30,1.966666667,120,109,51,1,24,8,10,15,0,0,11,64,0,0,0,0,0,"Seis"
"Engenharias_II","UFRJ","Acad",1979.0,1968.0,13,44,44,1.0,104,93,41,18,19,4,11,0,0,0,11,230,0,2,0,0,0,"Seis"
"Engenharias_II","UFRJ","Acad",1989.0,1976.0,45,161,53,3.037735849,374,358,122,24,66,43,62,27,14,0,16,388,7,50,0,1,2,"Seis"
"Engenharias_II","UFSC","Acad",1998.0,1993.0,17,64,38,1.684210526,116,111,48,7,11,15,17,6,7,0,5,300,0,14,0,0,0,"Seis"
"Engenharias_II","USP","Acad",1972.0,1968.0,22,55,26,2.115384615,141,134,48,20,17,20,5,23,1,0,7,214,1,16,0,0,0,"Seis"
"Engenharias_II","USP","Acad",1976.0,1976.0,111,266,113,2.353982301,761,713,126,152,176,111,88,34,26,3,45,1198,1,73,0,1,1,"Seis"
"Engenharias_II","UFPE","Acad",1997.0,1977.0,20,51,31,1.64516129,113,105,20,8,8,34,18,9,8,2,6,193,0,32,0,0,0,"Cinco"
"Engenharias_II","UFU","Acad",2000.0,1993.0,13,42,12,3.5,82,79,27,8,12,18,5,1,8,0,3,145,0,2,0,0,0,"Cinco"
"Engenharias_II","IPT","Prof",NA,2001.0,12,38,0,NA,66,65,18,8,7,18,10,2,2,0,1,60,4,16,0,0,0,"Quatro"
"Engenharias_II","PUC/RS","Acad",2007.0,2001.0,15,57,0,NA,67,62,18,7,14,7,6,6,4,0,5,109,3,15,0,0,0,"Quatro"
"Engenharias_II","UENF","Acad",1994.0,1994.0,15,26,16,1.625,101,100,14,9,7,26,39,3,2,0,1,270,0,2,0,0,0,"Quatro"
"Engenharias_II","UERJ","Acad",NA,2004.0,14,43,0,NA,61,59,20,8,18,3,5,5,0,0,2,108,0,1,0,0,0,"Quatro"
"Engenharias_II","UFBA","Acad",2007.0,NA,10,0,0,NA,37,36,10,6,6,5,7,2,0,0,1,119,0,1,0,0,0,"Quatro"
